ens_gene	ext_gene	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUSG00000029781	Fkbp9	ENSMUST00000031795.7	5.44464093127758e-05	0.00385904753448866	16.2866424404931	0.763427207191156	1	6.96703213567296	0.152685441438231	0.00118533618393236	0.151500105254299	0.0543055498603059	0.151500105254299
ENSMUSG00000061410	Zcchc14	ENSMUST00000046386.4	5.4439702765293e-05	0.00385904753448866	16.2868758567432	0.543959301793408	1	6.47211470085924	0.108791860358681	0.00212529241927508	0.106666567939407	0.0582271244911447	0.106666567939407
ENSMUSG00000087006	Gm13889	ENSMUST00000148314.2	5.43881861914622e-05	0.00385904753448866	16.2886698164083	17.4760480237276	1	4.15418048690564	3.49520960474551	0.0957863794357201	3.39942322530979	0.330539441608654	3.39942322530979
ENSMUSG00000021733	Slc4a7	ENSMUST00000057015.7	5.4592562099188e-05	0.00386192219275358	16.2815628724716	65.1981619496919	1	2.5985386211888	13.0396323899384	0.522238992378868	12.5173933975595	1.73400616369812	12.5173933975595
ENSMUSG00000026123	Plekhb2	ENSMUST00000027297.10	5.47431867917267e-05	0.00386510148751703	16.2763421714627	1.79126001185169	1	5.48790251998016	0.358252002370337	0.00610413213614442	0.352147870234194	0.0881703221029297	0.352147870234194
ENSMUSG00000024608	Rps14	ENSMUST00000025511.10	5.55136361500056e-05	0.00391194646418913	16.2498620555744	0.757972107774757	1	8.59581118601521	0.151594421554951	0.000526982476540042	0.151067439078411	0.0859772793984835	0.151067439078411
ENSMUSG00000025260	Hsd17b10	ENSMUST00000026289.9	5.58724181727903e-05	0.00392211506685885	16.2376566940351	1.25568834620997	1	5.79890116574911	0.251137669241994	0.00312673551497981	0.248010933727014	0.0746122766844136	0.248010933727014
ENSMUSG00000029580	Actb	ENSMUST00000100497.10	5.57929170195658e-05	0.00392211506685885	16.2403544228662	1.39568928989369	1	9.97454403789561	0.279137857978739	7.20664727507065e-05	0.279065791505986	0.232135992108328	0.279065791505986
ENSMUSG00000069633	Pex11g	ENSMUST00000004686.12	5.60522473200793e-05	0.00392720084528211	16.2315687289445	1.98023865869245	1	5.38642108152536	0.39604773173849	0.00619875379185953	0.38984897794663	0.0938332541847877	0.38984897794663
ENSMUSG00000028059	Arhgef2	ENSMUST00000029694.13	5.64548404572218e-05	0.00394031083977476	16.218010181722	52.9358470669039	1	2.27320536362347	10.5871694133808	0.069615057339678	10.5175543560411	1.92827997732235	10.5175543560411
ENSMUSG00000037887	Dusp8	ENSMUST00000039926.9	5.64318167341677e-05	0.00394031083977476	16.2187829503957	0.701528126346927	1	6.57512749980223	0.140305625269386	0.00139307843096797	0.138912546838417	0.0569180801087396	0.138912546838417
ENSMUSG00000018569	Cldn7	ENSMUST00000018713.12	5.68104004961144e-05	0.00394464150769534	16.2061162321556	0.735956289820833	1	6.24632262700386	0.147191257964166	0.00597428183068874	0.141216976133478	0.0621032372203921	0.141216976133478
ENSMUSG00000050822	Slc29a4	ENSMUST00000058418.7	5.68404581126909e-05	0.00394464150769534	16.2051141995288	14.1788298079305	1	3.88494174361032	2.8357659615861	0.0626125949878499	2.77315336659825	0.486350853488326	2.77315336659825
ENSMUSG00000037278	Tmem97	ENSMUST00000103242.4	5.68340905133392e-05	0.00394464150769534	16.2053264320896	3.43564893537916	1	7.4457475928062	0.687129787075833	0.000596544506785063	0.686533242569047	0.0559021410283367	0.686533242569047
ENSMUSG00000022265	Ank	ENSMUST00000022875.6	5.71648138931497e-05	0.00395203132390686	16.1943349063138	2.67887418955307	1	6.64290226686272	0.535774837910614	0.00231859810992148	0.533456239800693	0.0562036760723744	0.533456239800693
ENSMUSG00000033047	Eif3l	ENSMUST00000040518.5	5.72904366158575e-05	0.00395203132390686	16.190176610438	0.361253531228627	1	6.63372140129576	0.0722507062457256	0.00157996438706535	0.0706707418586601	0.0562937823477751	0.0706707418586601
ENSMUSG00000034088	Hdlbp	ENSMUST00000042498.13	5.74872355103067e-05	0.00395203132390686	16.1836806781003	0.945085147920811	1	8.65117581455488	0.189017029584163	0.000431682752667811	0.188585346831494	0.0887537715594551	0.188585346831494
ENSMUSG00000027597	Ahcy	ENSMUST00000054607.15	5.74702981969842e-05	0.00395203132390686	16.1842388642566	2.39980212383426	1	8.36805904303556	0.479960424766852	0.00108203776732443	0.478878386999528	0.0761582854384832	0.478878386999528
ENSMUSG00000029992	Gfpt1	ENSMUST00000113658.7	5.73983812195612e-05	0.00395203132390686	16.1866108044235	1.42699302071128	1	7.45707567716625	0.285398604142255	0.00123372105636507	0.284164883085892	0.0560044163571393	0.284164883085892
ENSMUSG00000022314	Rad21	ENSMUST00000022927.10	5.7789772497345e-05	0.00396096902463201	16.1737380329633	0.695907063832233	1	6.36070317769571	0.139181412766446	0.00234185921221712	0.13683955355423	0.0599600221073244	0.13683955355423
ENSMUSG00000041426	Hibch	ENSMUST00000044478.6	5.79421548185308e-05	0.00396096902463201	16.1687499103887	3.30586400281062	1	5.47825254210892	0.661172800562125	0.00498213604058837	0.656190664521536	0.088669716664219	0.656190664521536
ENSMUSG00000044468	Tent5c	ENSMUST00000061455.8	5.79367497107965e-05	0.00396096902463201	16.1689266168034	3.53658980326947	1	6.90408857386583	0.707317960653895	0.00112258263376831	0.706195378020125	0.0544834179359999	0.706195378020125
ENSMUSG00000021646	Mccc2	ENSMUST00000022148.6	5.81708926580635e-05	0.00396918667384955	16.1612870566635	1.96858889050634	1	5.26780345865891	0.39371777810127	0.00565446179805987	0.388063316303209	0.102272224116454	0.388063316303209
ENSMUSG00000032515	Csrnp1	ENSMUST00000215916.1	5.83327173940172e-05	0.00397281652374561	16.1560251286062	64.9875874653289	1	2.5814678843979	12.9975174930658	0.467089577093322	12.5304279159725	1.74808490617329	12.5304279159725
ENSMUSG00000016559	H3f3b	ENSMUST00000016703.7	5.86083360206767e-05	0.00397514259339266	16.1470967574617	1.44162719012345	1	7.77831306140474	0.288325438024692	0.000738119373575559	0.287587318651115	0.0602532196311281	0.287587318651115
ENSMUSG00000018846	Pank3	ENSMUST00000018990.7	5.90190147981357e-05	0.00397514259339266	16.1338712864983	1.18036949248544	1	5.92368193105095	0.236073898497088	0.00335469199809691	0.232719206498991	0.070389824764031	0.232719206498991
ENSMUSG00000020745	Pafah1b1	ENSMUST00000021091.14	5.87778819526849e-05	0.00397514259339266	16.1416254508083	0.477367289723289	1	6.75129452115485	0.0954734579446572	0.00204453034001832	0.0934289276046394	0.0552943853564963	0.0934289276046394
ENSMUSG00000041729	Coro2b	ENSMUST00000048043.11	5.86543554651804e-05	0.00397514259339266	16.1456101215378	10.0682696106023	1	4.99184038779257	2.01365392212045	0.0252749458942558	1.9883789762262	0.130898934268022	1.9883789762262
ENSMUSG00000074264	Amy1	ENSMUST00000106540.7	5.89806070686034e-05	0.00397514259339266	16.135104237034	2.571785322683	1	6.96442145895923	0.514357064536602	0.00104864751475741	0.513308417021843	0.0543111358858152	0.513308417021843
ENSMUSG00000028410	Dnaja1	ENSMUST00000148976.1	5.89668751399153e-05	0.00397514259339266	16.1355452502231	2.07165412643266	1	6.20918798790186	0.414330825286533	0.0105744683883543	0.403756356898178	0.0628827018913282	0.403756356898178
ENSMUSG00000063316	Rpl27	ENSMUST00000077856.12	5.94141075461913e-05	0.00399439734427731	16.1212348081026	0.965262043668794	1	7.28015719976137	0.193052408733759	0.00132363117017208	0.191728777563587	0.0547545945054407	0.191728777563587
ENSMUSG00000023025	Larp4	ENSMUST00000100206.3	5.9684308686077e-05	0.00400520040656127	16.1126413762008	0.431662738110859	1	6.77268052984167	0.0863325476221722	0.00160811250557132	0.0847244351166004	0.0551481189920245	0.0847244351166004
ENSMUSG00000007888	Crlf1	ENSMUST00000008032.13	5.9989894040803e-05	0.00401556174770846	16.1029696120076	2.05568381066495	1	5.2616707699334	0.411136762132992	0.00743255695948728	0.403704205173503	0.102767346154564	0.403704205173503
ENSMUSG00000049940	Pgrmc2	ENSMUST00000058578.7	6.00583019166195e-05	0.00401556174770846	16.100811293499	0.622234391171538	1	6.40210485490788	0.124446878234307	0.00201606965541999	0.122430808578888	0.0592764101356439	0.122430808578888
ENSMUSG00000026478	Lamc1	ENSMUST00000027752.14	6.06711389710047e-05	0.00404175877156021	16.0815853983398	1.72327406870684	1	5.87760601782983	0.344654813741367	0.00469237531515223	0.339962438426216	0.0718764091278846	0.339962438426216
ENSMUSG00000025949	Pikfyve	ENSMUST00000081154.13	6.05774198321195e-05	0.00404175877156021	16.084512866088	3.25407229771355	1	5.03395221697076	0.650814459542709	0.0182046566567051	0.632609802886004	0.125637980355668	0.632609802886004
ENSMUSG00000040354	Mars	ENSMUST00000037290.11	6.13798620705384e-05	0.0040741301188853	16.059593430533	0.594965689290674	1	6.76161741846138	0.118993137858135	0.00435044681767072	0.114642691040464	0.0552224363920118	0.114642691040464
ENSMUSG00000007029	Vars	ENSMUST00000087315.13	6.13479837239513e-05	0.0040741301188853	16.0605771309352	1.39542957917302	1	7.2978811551488	0.279085915834605	0.0083300086685576	0.270755907166047	0.0548467852911474	0.270755907166047
ENSMUSG00000029033	Acap3	ENSMUST00000105584.9	6.14917903460567e-05	0.00407416530493901	16.0561436181231	50.0746726266314	1	2.19495146364329	10.0149345253263	0.0318936949997831	9.98304083032649	1.95833448061061	9.98304083032649
ENSMUSG00000026864	Hspa5	ENSMUST00000028222.12	6.17361339647459e-05	0.00408295773506809	16.0486344388608	0.299292168537789	1	7.32572748250349	0.0598584337075577	0.00283675797192766	0.0570216757356302	0.0550063161349398	0.0570216757356302
ENSMUSG00000025792	Slc25a10	ENSMUST00000026899.3	6.2296087631196e-05	0.00410514380709141	16.0315380516057	1.51998958727167	1	5.73937846211768	0.303997917454334	0.00585786302905927	0.298140054425274	0.0768545737749486	0.298140054425274
ENSMUSG00000028836	Slc30a2	ENSMUST00000105874.8	6.22680176377062e-05	0.00410514380709141	16.03239139243	6.09256516147684	1	5.09013050486472	1.21851303229537	0.0699803236077916	1.14853270868758	0.119144450149983	1.14853270868758
ENSMUSG00000041084	Ostc	ENSMUST00000043937.8	6.24784454054372e-05	0.00410975572628247	16.0260036898912	0.539197977649568	1	6.49906922078711	0.107839595529913	0.00199544056849922	0.105844154961414	0.0578580162320537	0.105844154961414
ENSMUSG00000043207	Zmpste24	ENSMUST00000058754.8	6.27367354817132e-05	0.00411195452826648	16.0181926034902	1.92476251499118	1	5.34806198523881	0.384952502998235	0.00800424300946818	0.376948259988768	0.0963304556723201	0.376948259988768
ENSMUSG00000010205	Raver1	ENSMUST00000115487.2	6.27242576354437e-05	0.00411195452826648	16.0185692084981	0.938915660905883	1	6.15210558618907	0.187783132181176	0.0106474704805358	0.177135661700641	0.0641645382233501	0.177135661700641
ENSMUSG00000019132	BC005537	ENSMUST00000019276.11	6.28570821602521e-05	0.00411247238970823	16.0145641754649	0.381765148626962	1	7.18044511178085	0.0763530297253921	0.000914160032649101	0.0754388696927434	0.0543702733778555	0.0754388696927434
ENSMUSG00000071415	Rpl23	ENSMUST00000103146.4	6.34489499485864e-05	0.00414378294012437	15.9968205570389	1.13755433808428	1	7.27679713520527	0.227510867616857	0.00187272170508928	0.225638145911767	0.0547379344642312	0.225638145911767
ENSMUSG00000035152	Ap2b1	ENSMUST00000018875.12	6.35801637133383e-05	0.00414495067288399	15.9929094442027	0.50281466618601	1	6.5104354077469	0.100562933237202	0.00216555467663415	0.0983973785605679	0.0577080764428197	0.0983973785605679
ENSMUSG00000059456	Ptk2b	ENSMUST00000022622.13	6.38641981849815e-05	0.00414992270293445	15.9844709098848	53.402305844058	1	2.28832605478614	10.6804611688116	0.163694204136842	10.5167669646748	1.92202585787291	10.5167669646748
ENSMUSG00000074227	Spint2	ENSMUST00000108236.4	6.3883369746865e-05	0.00414992270293445	15.9839026921766	0.332844557548057	1	7.9194993197209	0.0665689115096117	0.00050698490859419	0.0660619266010173	0.063011706435439	0.0660619266010173
ENSMUSG00000022108	Itm2b	ENSMUST00000022704.8	6.40276721583985e-05	0.00415192208129274	15.9796312706509	0.714900814817913	1	7.29736175099855	0.142980162963582	0.00151773033219091	0.141462432631392	0.0548439803901354	0.141462432631392
ENSMUSG00000027313	Chac1	ENSMUST00000028780.3	6.45089833169458e-05	0.00415497159403918	15.9654539091789	2.19772924288639	1	7.62160228679988	0.439545848577279	0.000530424128840543	0.439015424448438	0.0578466199790962	0.439015424448438
ENSMUSG00000044030	Irf2bp1	ENSMUST00000053713.4	6.42639649395091e-05	0.00415497159403918	15.9726577541963	0.94735167200715	1	6.13753370968581	0.189470334401429	0.00291130219181622	0.186559032209614	0.0645084122262672	0.186559032209614
ENSMUSG00000068329	Htra2	ENSMUST00000089645.12	6.45291298338734e-05	0.00415497159403918	15.9648628014894	1.75836385913393	1	5.64811079772462	0.351672771826786	0.00778024228031712	0.343892529546468	0.0806018275030716	0.343892529546468
ENSMUSG00000034343	Ube2f	ENSMUST00000178627.7	6.43019756499557e-05	0.00415497159403918	15.9715383835176	1.64196546480274	1	5.80438663353723	0.328393092960548	0.0100424386844157	0.318350654276132	0.0744132923725439	0.318350654276132
ENSMUSG00000021910	Nisch	ENSMUST00000022469.12	6.4697033765775e-05	0.00415846153939489	15.9599436337453	69.818555570216	1	2.90364597437518	13.9637111140432	1.01212773671888	12.9515833773243	1.43486358471075	12.9515833773243
ENSMUSG00000001910	Nacc1	ENSMUST00000001975.4	6.54259632092666e-05	0.00418080270121997	15.9387356411221	0.565764597668512	1	6.29218022205863	0.113152919533702	0.0025933525793693	0.110559566954333	0.0611980752004595	0.110559566954333
ENSMUSG00000025196	Cpn1	ENSMUST00000026210.4	6.56261417437235e-05	0.00418080270121997	15.9329530904972	0.415500997006721	1	6.65421479807694	0.0831001994013446	0.00144890458297876	0.0816512948183655	0.056095492261225	0.0816512948183655
ENSMUSG00000025351	Cd63	ENSMUST00000026407.8	6.55162686299123e-05	0.00418080270121997	15.9361247914513	0.243775212692165	1	7.8557485454512	0.0487550425384328	0.000774178041786736	0.0479808644966463	0.0616936563762847	0.0616936563762847
ENSMUSG00000030835	Nomo1	ENSMUST00000033121.6	6.56614602612684e-05	0.00418080270121997	15.9319346871313	0.888037369208603	1	7.19576196019835	0.177607473841721	0.000721873444179222	0.176885600397541	0.0544145593537009	0.176885600397541
ENSMUSG00000030954	Gp2	ENSMUST00000033255.6	6.59248501433656e-05	0.00418080270121997	15.9243572160647	2.46697376637956	1	10.984949234984	0.493394753275913	2.32189590151778e-05	0.493371534316896	0.560294301941301	0.560294301941301
ENSMUSG00000039347	Atp6v0e2	ENSMUST00000040361.7	6.59381770055249e-05	0.00418080270121997	15.9239746249495	9.55211798453065	1	5.11416494033513	1.91042359690613	0.0614884978898382	1.84893509901629	0.116543526471255	1.84893509901629
ENSMUSG00000038256	Bcl9	ENSMUST00000046521.13	6.59591271868296e-05	0.00418080270121997	15.9233733387618	4.39892355337272	1	5.30262093828347	0.879784710674543	0.0530375137721856	0.826747196902359	0.0995730793985499	0.826747196902359
ENSMUSG00000025967	Eef1b2	ENSMUST00000129339.7	6.52672528065148e-05	0.00418080270121997	15.9433329648265	1.45015208396369	1	5.81092811183704	0.290030416792737	0.00869673323844947	0.281333683554288	0.0741776579691827	0.281333683554288
ENSMUSG00000037234	Hook3	ENSMUST00000037182.13	6.61141919026561e-05	0.00418338121186131	15.91892882677	2.6835364730635	1	5.01322474346257	0.536707294612699	0.0093054217974776	0.527401872815223	0.128184417650523	0.527401872815223
ENSMUSG00000022354	Ndufb9	ENSMUST00000022980.4	6.64330839285109e-05	0.0041906209972085	15.9098215062408	1.04436800912128	1	6.66358664322123	0.208873601824257	0.00127418685626724	0.207599414967989	0.0560082366330093	0.207599414967989
ENSMUSG00000028234	Rps20	ENSMUST00000103009.4	6.64577742701155e-05	0.0041906209972085	15.9091182034054	0.8308180763142	1	6.62015402084752	0.166163615262841	0.00239135901593794	0.163772256246902	0.0564307429579595	0.163772256246902
ENSMUSG00000031765	Mt1	ENSMUST00000034215.7	6.67521993053591e-05	0.00420187003864422	15.9007517190603	0.288505856658943	1	9.75881913228521	0.0577011713317886	6.15075080803155e-05	0.0576396638237082	0.194466677896267	0.194466677896267
ENSMUSG00000041351	Rap1gap	ENSMUST00000141306.1	6.6865949265604e-05	0.00420187003864422	15.8975292967717	3.71705102353875	1	5.83354616600057	0.74341020470775	0.00942628814735947	0.73398391656039	0.0733766739266225	0.73398391656039
ENSMUSG00000029193	Cckar	ENSMUST00000031093.4	6.75649142546959e-05	0.00422401984450768	15.8778485514198	6.38273942881208	1	7.61671116060946	1.27654788576242	0.000663927777239771	1.27588395798518	0.0577819990557496	1.27588395798518
ENSMUSG00000013275	Slc41a1	ENSMUST00000086559.6	6.74400769750632e-05	0.00422401984450768	15.881348526376	5.19658032252428	1	7.37988990550585	1.03931606450486	0.000815397603362627	1.03850066690149	0.055368422870239	1.03850066690149
ENSMUSG00000008348	Ubc	ENSMUST00000136312.1	6.75072960640077e-05	0.00422401984450768	15.8794631431083	3.05769347551907	1	8.66615321475314	0.611538695103816	0.000279513997111425	0.611259181106702	0.0895333913254264	0.611259181106702
ENSMUSG00000041351	Rap1gap	ENSMUST00000148054.7	6.77922974247039e-05	0.00423100289029641	15.8714902509214	2.82023080430183	1	5.22173499928766	0.564046160860367	0.0182909571965779	0.545755203663789	0.106138867604667	0.545755203663789
ENSMUSG00000029776	Hibadh	ENSMUST00000031788.8	6.79733536004938e-05	0.00423507574315308	15.8664427110798	0.93778000848586	1	6.21241421637129	0.187556001697172	0.00216741924699285	0.185388582450179	0.0628133038057636	0.185388582450179
ENSMUSG00000033740	St18	ENSMUST00000043578.12	6.82981997951515e-05	0.00424807833521782	15.8574203541777	53.441571555545	1	2.28980518698821	10.688314311109	0.204110451756974	10.484203859352	1.92140455817419	10.484203859352
ENSMUSG00000056608	Chd9	ENSMUST00000209474.1	6.85110439943394e-05	0.00425408219355684	15.8515321440723	3.35324963002231	1	10.0644236058925	0.670649926004464	4.39888469846598e-05	0.670605937157478	0.250297732371069	0.670605937157478
ENSMUSG00000035944	Ttc38	ENSMUST00000146088.7	6.87867836378531e-05	0.00426396447116475	15.8439312686073	4.36330090042101	1	5.50002051373197	0.872660180084203	0.00931339512671183	0.86334678495749	0.087550520904699	0.86334678495749
